1759748967.571,130927.571,619463.6234691923,5806178.953345653,40.54,2.22,0.03,-0.88,0.0,-1.0,-0.03,1,2025-10-06 11:09:27.571000099+00:00
1759748967.773,130927.773,619463.6432935031,5806178.950700524,40.54,2.2,0.03,-0.88,0.0,-1.0,-0.03,1,2025-10-06 11:09:27.773000002+00:00
1759748967.974,130927.974,619463.6289068563,5806178.918462885,40.54,2.21,-0.0,-0.88,-0.01,-0.99,-0.03,1,2025-10-06 11:09:27.973999977+00:00
1759748968.18,130928.18,619463.6326068523,5806178.945929133,40.53,2.21,0.02,-0.89,-0.0,-1.0,-0.03,1,2025-10-06 11:09:28.180000067+00:00
1759748968.383,130928.383,619463.6354331659,5806178.968035128,40.54,2.21,0.05,-0.88,0.01,-1.0,-0.04,1,2025-10-06 11:09:28.382999897+00:00
1759748968.585,130928.585,619463.6320587838,5806178.942110933,40.55,2.21,0.02,-0.88,-0.0,-1.0,-0.03,1,2025-10-06 11:09:28.585000038+00:00
1759748968.789,130928.789,619463.6639568013,5806178.955510155,40.54,2.19,0.04,-0.88,0.0,-1.0,-0.04,1,2025-10-06 11:09:28.789000034+00:00
1759748969.006,130929.006,619463.6329081935,5806178.949511493,40.53,2.22,0.03,-0.89,-0.0,-1.0,-0.03,1,2025-10-06 11:09:29.006000042+00:00
1759748969.21,130929.21,619463.6412669905,5806178.936019301,40.53,2.21,0.01,-0.89,-0.01,-1.0,-0.03,1,2025-10-06 11:09:29.210000038+00:00
1759748969.412,130929.412,619463.6541854567,5806178.959136861,40.54,2.2,0.05,-0.88,0.01,-1.0,-0.04,1,2025-10-06 11:09:29.411999941+00:00
1759748969.616,130929.616,619463.6424398394,5806178.946671034,40.54,2.21,0.04,-0.88,0.0,-0.99,-0.04,1,2025-10-06 11:09:29.615999937+00:00
1759748969.817,130929.817,619463.638182432,5806178.913082583,40.53,2.21,0.01,-0.89,-0.01,-1.0,-0.04,1,2025-10-06 11:09:29.816999912+00:00
1759748970.021,130930.021,619463.6348773325,5806178.886776209,40.53,2.22,-0.01,-0.89,-0.01,-1.0,-0.03,1,2025-10-06 11:09:30.020999908+00:00
1759748970.224,130930.224,619463.6728226421,5806178.9682062315,40.53,2.21,0.03,-0.9,-0.0,-0.99,-0.04,1,2025-10-06 11:09:30.223999977+00:00
1759748970.443,130930.443,619463.70073622,5806178.952198778,40.53,2.21,0.01,-0.9,-0.01,-1.0,-0.03,1,2025-10-06 11:09:30.443000078+00:00
1759748970.647,130930.647,619463.7305255901,5806178.925978484,40.52,2.23,0.05,-0.9,0.0,-1.0,-0.04,1,2025-10-06 11:09:30.647000074+00:00
1759748970.85,130930.85,619463.8084900195,5806178.895926225,40.510000000000005,2.22,0.0,-0.91,-0.01,-1.0,-0.03,1,2025-10-06 11:09:30.849999905+00:00
1759748971.053,130931.053,619463.9350130877,5806178.966797738,40.540000000000006,2.23,0.05,-0.91,0.0,-1.0,-0.04,1,2025-10-06 11:09:31.052999973+00:00
1759748971.254,130931.254,619463.9655310754,5806178.893510917,40.51,2.24,0.01,-0.93,-0.0,-1.0,-0.02,1,2025-10-06 11:09:31.253999949+00:00
1759748971.456,130931.456,619464.0886262909,5806178.888961665,40.5,2.24,0.02,-0.92,-0.0,-1.0,-0.03,1,2025-10-06 11:09:31.456000090+00:00
